dt_iso,dt,timezone,lat,lon,temp,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,clouds_all,weather_id,city_name_Custom location,weather_main_Clear,weather_main_Clouds,weather_main_Rain,weather_main_Snow,weather_description_broken clouds,weather_description_few clouds,weather_description_heavy intensity rain,weather_description_light rain,weather_description_light snow,weather_description_moderate rain,weather_description_overcast clouds,weather_description_scattered clouds,weather_description_sky is clear,weather_description_snow,weather_icon_01d,weather_icon_01n,weather_icon_02d,weather_icon_02n,weather_icon_03d,weather_icon_03n,weather_icon_04d,weather_icon_04n,weather_icon_10d,weather_icon_10n,weather_icon_13d,weather_icon_13n
2010-01-11 00:00:00+00:00,1263209400.0,3600.0,41.78681,-0.123294,1.0708333333333335,-2.4983333333333335,-0.595,0.32583333333333336,1.8466666666666667,1017.0,,,76.54166666666667,2.0070833333333336,240.125,8.365559210526316,58.833333333333336,768.5,1.0,0.2916666666666667,0.5416666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.125,0.2916666666666667,0.0,0.125,0.16666666666666666,0.0,0.0,0.125,0.0,0.125,0.2916666666666667,0.0,0.0,0.0,0.16666666666666666
2010-01-12 00:00:00+00:00,1263295800.0,3600.0,41.78681,-0.123294,0.4595833333333334,-1.3620833333333333,-0.6616666666666666,-0.1108333333333333,1.19875,1013.3333333333334,,,86.95833333333333,1.4245833333333333,141.0,8.365559210526316,83.75,718.9583333333334,1.0,0.08333333333333333,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.125,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.041666666666666664,0.20833333333333334,0.2916666666666667,0.16666666666666666,0.0,0.0,0.16666666666666666
2010-01-13 00:00:00+00:00,1263382200.0,3600.0,41.78681,-0.123294,6.540416666666666,2.427916666666667,3.94125,5.807083333333334,7.161666666666666,1010.3333333333334,,,75.70833333333333,3.9941666666666666,228.0,8.365559210526316,41.083333333333336,751.0416666666666,1.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.125,0.0,0.041666666666666664,0.125,0.125,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.125,0.0,0.08333333333333333,0.125,0.0,0.16666666666666666,0.0,0.0
2010-01-14 00:00:00+00:00,1263468600.0,3600.0,41.78681,-0.123294,7.12375,4.020833333333333,3.7283333333333335,6.5125,7.74625,1001.625,,,80.875,6.494583333333334,193.625,8.365559210526316,88.5,588.6666666666666,1.0,0.0,0.2916666666666667,0.7083333333333334,0.0,0.08333333333333333,0.0,0.0,0.625,0.0,0.08333333333333333,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.375,0.3333333333333333,0.0,0.0
2010-01-15 00:00:00+00:00,1263555000.0,3600.0,41.78681,-0.123294,8.446666666666667,2.910833333333333,6.215,7.582916666666667,9.01375,1019.7916666666666,,,69.08333333333333,4.704166666666667,272.0416666666667,8.365559210526316,40.666666666666664,801.75,1.0,0.4583333333333333,0.5416666666666666,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.2916666666666667,0.08333333333333333,0.4583333333333333,0.0,0.25,0.20833333333333334,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.375,0.0,0.0,0.0,0.0
2010-01-16 00:00:00+00:00,1263641400.0,3600.0,41.78681,-0.123294,7.277916666666666,4.218333333333333,6.51125,6.585833333333333,8.474583333333333,1021.4166666666666,,,82.0,1.4725,172.25,8.365559210526316,94.29166666666667,778.5416666666666,1.0,0.0,0.9166666666666666,0.08333333333333333,0.0,0.125,0.0,0.0,0.08333333333333333,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5416666666666666,0.0,0.08333333333333333,0.0,0.0
2010-01-17 00:00:00+00:00,1263727800.0,3600.0,41.78681,-0.123294,9.76125,7.317083333333333,8.634583333333333,9.054583333333333,10.327083333333333,1023.0833333333334,,,84.91666666666667,2.36875,275.5416666666667,8.365559210526316,94.70833333333333,803.875,1.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0
2010-01-18 00:00:00+00:00,1263814200.0,3600.0,41.78681,-0.123294,8.725,7.229583333333333,7.960416666666667,8.194166666666666,9.8475,1023.0833333333334,,,90.58333333333333,2.152083333333333,85.875,8.365559210526316,96.33333333333333,803.875,1.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0
2010-01-19 00:00:00+00:00,1263900600.0,3600.0,41.78681,-0.123294,9.052916666666667,7.625,8.12375,8.48375,9.95875,1019.6666666666666,,,90.79166666666667,2.01625,131.29166666666666,8.365559210526316,84.70833333333333,727.6666666666666,1.0,0.041666666666666664,0.7083333333333334,0.25,0.0,0.041666666666666664,0.041666666666666664,0.0,0.25,0.0,0.0,0.625,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.2916666666666667,0.375,0.08333333333333333,0.16666666666666666,0.0,0.0
2010-01-20 00:00:00+00:00,1263987000.0,3600.0,41.78681,-0.123294,9.235416666666667,4.608333333333333,7.507916666666667,8.451666666666666,9.888333333333334,1018.0,,,74.66666666666667,4.70625,287.75,8.365559210526316,53.041666666666664,802.1666666666666,1.0,0.2916666666666667,0.7083333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.16666666666666666,0.2916666666666667,0.0,0.25,0.041666666666666664,0.0,0.0,0.041666666666666664,0.125,0.08333333333333333,0.4583333333333333,0.0,0.0,0.0,0.0
2010-01-21 00:00:00+00:00,1264073400.0,3600.0,41.78681,-0.123294,7.379166666666666,2.839166666666667,5.205,6.417083333333333,8.184166666666666,1022.0,,,73.91666666666667,3.3158333333333334,290.2083333333333,8.365559210526316,61.958333333333336,802.6666666666666,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.375,0.041666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.041666666666666664,0.125,0.0,0.041666666666666664,0.0,0.08333333333333333,0.375,0.3333333333333333,0.0,0.0,0.0,0.0
2010-01-22 00:00:00+00:00,1264159800.0,3600.0,41.78681,-0.123294,6.31625,3.295833333333333,5.0616666666666665,5.43375,7.242916666666666,1020.8333333333334,,,82.5,1.5854166666666665,220.08333333333334,8.365559210526316,31.541666666666668,801.3333333333334,1.0,0.5,0.5,0.0,0.0,0.2916666666666667,0.125,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.5,0.0,0.25,0.25,0.041666666666666664,0.08333333333333333,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0
2010-01-23 00:00:00+00:00,1264246200.0,3600.0,41.78681,-0.123294,6.757083333333333,3.8829166666666666,5.25875,5.864999999999999,7.592916666666667,1020.7916666666666,,,82.54166666666667,2.2841666666666667,87.875,8.365559210526316,99.04166666666667,804.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0
2010-01-24 00:00:00+00:00,1264332600.0,3600.0,41.78681,-0.123294,8.687083333333334,4.92,8.14,7.867083333333333,9.155833333333334,1021.7916666666666,,,78.08333333333333,1.765,210.08333333333334,8.365559210526316,91.66666666666667,778.4583333333334,1.0,0.0,0.9166666666666666,0.08333333333333333,0.0,0.20833333333333334,0.0,0.0,0.08333333333333333,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5,0.0,0.08333333333333333,0.0,0.0
2010-01-25 00:00:00+00:00,1264419000.0,3600.0,41.78681,-0.123294,6.167916666666667,4.39875,5.430416666666667,5.454166666666667,6.68875,1023.375,,,88.54166666666667,1.41875,195.58333333333334,8.365559210526316,98.83333333333333,500.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0
2010-01-26 00:00:00+00:00,1264505400.0,3600.0,41.78681,-0.123294,4.81375,1.41625,2.80625,3.815,5.534166666666667,1022.8333333333334,,,80.04166666666667,2.762083333333333,264.5,8.365559210526316,16.416666666666668,800.7083333333334,1.0,0.7083333333333334,0.2916666666666667,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.7083333333333334,0.0,0.4166666666666667,0.2916666666666667,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.125,0.0,0.0,0.0,0.0
2010-01-27 00:00:00+00:00,1264591800.0,3600.0,41.78681,-0.123294,2.5404166666666668,-2.15625,0.6345833333333334,1.24125,3.24875,1022.0,,,71.0,2.2275,254.66666666666666,8.365559210526316,13.083333333333334,800.5416666666666,1.0,0.7916666666666666,0.20833333333333334,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.7916666666666666,0.0,0.2916666666666667,0.5,0.0,0.041666666666666664,0.0,0.041666666666666664,0.125,0.0,0.0,0.0,0.0,0.0
2010-01-28 00:00:00+00:00,1264678200.0,3600.0,41.78681,-0.123294,4.329583333333333,-1.2795833333333333,0.8370833333333333,2.9320833333333334,5.0275,1016.4166666666666,,,67.33333333333333,4.61625,278.375,8.365559210526316,22.166666666666668,801.1666666666666,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.125,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.125,0.20833333333333334,0.08333333333333333,0.20833333333333334,0.125,0.125,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0
2010-01-29 00:00:00+00:00,1264764600.0,3600.0,41.78681,-0.123294,8.070416666666667,1.9183333333333332,4.7299999999999995,7.31375,8.69375,1004.0,,,65.75,7.44,289.0416666666667,8.365559210526316,43.291666666666664,801.9583333333334,1.0,0.25,0.75,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.16666666666666666,0.20833333333333334,0.25,0.0,0.0,0.25,0.0,0.125,0.16666666666666666,0.041666666666666664,0.25,0.16666666666666666,0.0,0.0,0.0,0.0
2010-01-30 00:00:00+00:00,1264851000.0,3600.0,41.78681,-0.123294,7.048749999999999,0.8583333333333334,3.0700000000000003,6.052083333333333,7.6825,1003.5,,,65.20833333333333,7.348333333333333,287.6666666666667,8.365559210526316,12.458333333333334,800.7083333333334,1.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.08333333333333333,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.125,0.5833333333333334,0.0,0.3333333333333333,0.25,0.0,0.20833333333333334,0.0,0.125,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
2010-01-31 00:00:00+00:00,1264937400.0,3600.0,41.78681,-0.123294,5.512083333333333,-0.29291666666666666,2.026666666666667,4.6275,6.203749999999999,1007.0833333333334,,,66.91666666666667,4.980833333333334,285.9166666666667,8.365559210526316,33.666666666666664,801.5833333333334,1.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.0,0.125,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.125,0.20833333333333334,0.125,0.0,0.0,0.0,0.0
2010-02-01 00:00:00+00:00,1265023800.0,3600.0,41.78681,-0.123294,4.4366666666666665,-2.1645833333333333,1.1479166666666665,3.203333333333333,5.3741666666666665,1018.625,,,62.583333333333336,4.602083333333334,291.4166666666667,8.365559210526316,0.875,800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-02 00:00:00+00:00,1265110200.0,3600.0,41.78681,-0.123294,2.950833333333333,-1.2970833333333334,2.4770833333333333,1.9841666666666666,4.015833333333333,1025.1666666666667,,,74.66666666666667,0.88,252.04166666666666,8.365559210526316,34.375,801.4583333333334,1.0,0.625,0.375,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.2916666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0
2010-02-03 00:00:00+00:00,1265196600.0,3600.0,41.78681,-0.123294,3.768333333333333,-0.9591666666666666,2.69125,2.8000000000000003,5.46,1020.5833333333334,,,73.08333333333333,1.45125,99.95833333333333,8.365559210526316,21.5,801.0,1.0,0.625,0.375,0.0,0.0,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.125,0.625,0.0,0.2916666666666667,0.3333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.0,0.0,0.0
2010-02-04 00:00:00+00:00,1265283000.0,3600.0,41.78681,-0.123294,6.455416666666667,3.919166666666667,4.745416666666666,5.493333333333333,7.280833333333334,1014.0,,,84.04166666666667,2.38,82.58333333333333,8.365559210526316,89.20833333333333,765.625,1.0,0.0,0.875,0.125,0.0,0.041666666666666664,0.0,0.0,0.125,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.2916666666666667,0.4166666666666667,0.125,0.0,0.0,0.0
2010-02-05 00:00:00+00:00,1265369400.0,3600.0,41.78681,-0.123294,9.015833333333333,3.5208333333333335,7.774166666666667,7.918333333333333,10.0625,1015.1666666666666,,,70.91666666666667,3.1954166666666666,257.2916666666667,8.365559210526316,30.0,776.125,1.0,0.4583333333333333,0.4583333333333333,0.08333333333333333,0.0,0.20833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.125,0.4583333333333333,0.0,0.2916666666666667,0.16666666666666666,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.0,0.25,0.0,0.08333333333333333,0.0,0.0
